28896	5	1021
1021	7	63022
63022	5	1021
1021	7	13455
13455	5	1021
1021	7	13527
13527	5	1021
1021	7	31089
31089	5	1021
1021	7	17000
17000	5	1021
1021	7	33937
33937	5	1021
1021	7	44890
44890	5	1021
1021	7	34886
34886	5	1021
1021	7	57716
57716	5	1021
1021	7	40208
40208	5	1021
1021	7	24816
24816	5	1021
1021	7	62897
62897	5	1021
1021	7	54832
54832	5	1021
833	2	17430
17430	4	833
833	2	41125
41125	4	833
833	2	3638
3638	4	833
833	2	29278
29278	4	833
833	2	34225
34225	4	833
833	2	50524
50524	4	833
833	2	36517
36517	4	833
833	2	56043
56043	4	833
833	2	61743
61743	4	833
833	2	3112
3112	4	833
833	2	9169
9169	4	833
833	2	28705
28705	4	833
833	2	58596
58596	4	833
833	2	53573
53573	4	833
833	2	50326
50326	4	833
833	7	43154
43154	5	833
833	7	28538
28538	5	833
833	7	17045
17045	5	833
833	7	23767
23767	5	833
833	7	25486
25486	5	833
979	2	42442
42442	4	979
979	2	2011
2011	4	979
979	2	35321
35321	4	979
979	2	2649
2649	4	979
979	2	51847
51847	4	979
979	2	38306
38306	4	979
979	2	28213
28213	4	979
979	2	46922
46922	4	979
979	2	51195
51195	4	979
979	2	49765
49765	4	979
979	2	61006
61006	4	979
979	2	23194
23194	4	979
979	2	15074
15074	4	979
979	2	28522
28522	4	979
979	2	13251
13251	4	979
979	2	57610
57610	4	979
979	2	33122
33122	4	979
979	2	44422
44422	4	979
979	2	26711
26711	4	979
979	2	12389
12389	4	979
979	2	30595
30595	4	979
979	2	32721
32721	4	979
979	2	46192
46192	4	979
979	7	54791
54791	5	979
979	7	27965
27965	5	979
979	7	29621
29621	5	979
979	7	32793
32793	5	979
979	7	34309
34309	5	979
979	7	51925
51925	5	979
979	7	6792
6792	5	979
979	7	4516
4516	5	979
979	7	2008
2008	5	979
979	7	7521
7521	5	979
979	7	41229
41229	5	979
979	7	9616
9616	5	979
979	7	61494
61494	5	979
979	7	18632
18632	5	979
979	7	53329
53329	5	979
979	7	40309
40309	5	979
979	7	27687
27687	5	979
979	7	36625
36625	5	979
979	7	57325
57325	5	979
979	7	22692
22692	5	979
979	7	36451
36451	5	979
979	7	18533
18533	5	979
979	7	2260
2260	5	979
913	2	56024
56024	4	913
913	2	44538
44538	4	913
913	2	11187
11187	4	913
913	2	53979
53979	4	913
913	2	37307
37307	4	913
913	2	4296
4296	4	913
913	2	53122
53122	4	913
913	2	24876
24876	4	913
913	2	54578
54578	4	913
913	2	48489
48489	4	913
913	2	5097
5097	4	913
913	2	14114
14114	4	913
913	2	15497
15497	4	913
913	2	52051
52051	4	913
913	2	40806
40806	4	913
913	2	47304
47304	4	913
913	2	25123
25123	4	913
913	2	30496
30496	4	913
913	2	35456
35456	4	913
913	2	41196
41196	4	913
913	2	51959
51959	4	913
913	2	46448
46448	4	913
913	2	50508
50508	4	913
913	2	56062
56062	4	913
913	2	64370
64370	4	913
913	7	43401
43401	5	913
913	7	27605
27605	5	913
913	7	46057
46057	5	913
913	7	7325
7325	5	913
913	7	55273
55273	5	913
913	7	27589
27589	5	913
913	7	18265
18265	5	913
913	7	36587
36587	5	913
913	7	46057
46057	5	913
1189	2	42586
42586	4	1189
1189	2	44041
44041	4	1189
1189	2	33029
33029	4	1189
1189	2	45465
45465	4	1189
1189	2	45493
45493	4	1189
1189	2	43407
43407	4	1189
1189	2	4520
4520	4	1189
1189	2	32529
32529	4	1189
1189	2	26451
26451	4	1189
1189	2	47734
47734	4	1189
1189	2	7870
7870	4	1189
1189	7	50749
50749	5	1189
1189	7	56237
56237	5	1189
972	2	11666
11666	4	972
972	2	13682
13682	4	972
972	2	32106
32106	4	972
972	2	23996
23996	4	972
972	2	54746
54746	4	972
972	2	42088
42088	4	972
972	2	32968
32968	4	972
972	2	5296
5296	4	972
972	7	61525
61525	5	972
972	7	50891
50891	5	972
972	7	38986
38986	5	972
972	7	19621
19621	5	972
223	7	31583
31583	5	223
223	7	6062
6062	5	223
223	7	56640
56640	5	223
223	7	65504
65504	5	223
223	7	40865
40865	5	223
223	7	4785
4785	5	223
223	7	21409
21409	5	223
223	7	31198
31198	5	223
223	7	49803
49803	5	223
223	7	29106
29106	5	223
223	7	46152
46152	5	223
223	7	17405
17405	5	223
223	7	63065
63065	5	223
223	2	25991
25991	4	223
223	2	62714
62714	4	223
223	2	31412
31412	4	223
223	2	32671
32671	4	223
223	2	19024
19024	4	223
223	2	25868
25868	4	223
223	2	23880
23880	4	223
223	2	11881
11881	4	223
223	2	50166
50166	4	223
223	2	63118
63118	4	223
223	2	61804
61804	4	223
223	2	18493
18493	4	223
223	2	63447
63447	4	223
223	2	19885
19885	4	223
223	2	13689
13689	4	223
656	2	37385
37385	4	656
656	2	7653
7653	4	656
656	2	28788
28788	4	656
656	2	65087
65087	4	656
656	2	13969
13969	4	656
656	2	20500
20500	4	656
656	2	44379
44379	4	656
656	2	16716
16716	4	656
656	2	63430
63430	4	656
656	2	38796
38796	4	656
656	2	6637
6637	4	656
656	2	41735
41735	4	656
656	2	26549
26549	4	656
656	7	30922
30922	5	656
656	7	12416
12416	5	656
656	7	50948
50948	5	656
656	7	47575
47575	5	656
81	7	7102
7102	5	81
81	7	10905
10905	5	81
81	7	5749
5749	5	81
81	7	63071
63071	5	81
81	7	45470
45470	5	81
81	7	11758
11758	5	81
81	7	50274
50274	5	81
81	7	51371
51371	5	81
81	7	45178
45178	5	81
81	7	43390
43390	5	81
81	7	44712
44712	5	81
81	7	50274
50274	5	81
81	2	39381
39381	4	81
81	2	34076
34076	4	81
81	2	46761
46761	4	81
81	2	41526
41526	4	81
81	2	41526
41526	4	81
81	2	34076
34076	4	81
81	2	58960
58960	4	81
81	2	61663
61663	4	81
81	2	39282
39282	4	81
81	2	6590
6590	4	81
81	2	11470
11470	4	81
81	2	22306
22306	4	81
81	2	54079
54079	4	81
81	2	61663
61663	4	81
81	2	51326
51326	4	81
1222	7	65347
65347	5	1222
1222	7	13669
13669	5	1222
1222	7	29847
29847	5	1222
1222	7	53514
53514	5	1222
1222	7	24415
24415	5	1222
1222	7	29098
29098	5	1222
1222	7	8796
8796	5	1222
1222	7	38355
38355	5	1222
1222	7	21560
21560	5	1222
1222	7	1950
1950	5	1222
1222	7	36626
36626	5	1222
1222	7	45911
45911	5	1222
1222	7	11544
11544	5	1222
1222	7	46117
46117	5	1222
1222	2	61400
61400	4	1222
1222	2	22104
22104	4	1222
1222	2	37072
37072	4	1222
1222	2	59732
59732	4	1222
1222	2	43621
43621	4	1222
1222	2	35660
35660	4	1222
1222	2	12842
12842	4	1222
1222	2	63313
63313	4	1222
1222	2	6348
6348	4	1222
1222	2	11132
11132	4	1222
1222	2	10142
10142	4	1222
1222	2	47309
47309	4	1222
1222	2	6785
6785	4	1222
1222	2	38853
38853	4	1222
1222	2	30861
30861	4	1222
6	2	7368
7368	4	6
6	2	59886
59886	4	6
6	2	17232
17232	4	6
6	2	61621
61621	4	6
6	2	26884
26884	4	6
6	2	29752
29752	4	6
6	2	38152
38152	4	6
6	2	14835
14835	4	6
6	2	58245
58245	4	6
6	2	34719
34719	4	6
6	2	57121
57121	4	6
6	2	10498
10498	4	6
6	2	51294
51294	4	6
6	2	28876
28876	4	6
6	7	12379
12379	5	6
6	7	15988
15988	5	6
6	7	4447
4447	5	6
6	7	40079
40079	5	6
6	7	52980
52980	5	6
6	7	56876
56876	5	6
6	7	52938
52938	5	6
6	7	29038
29038	5	6
6	7	2207
2207	5	6
6	7	43330
43330	5	6
6	7	16526
16526	5	6
6	7	41348
41348	5	6
6	7	22132
22132	5	6
6	7	24869
24869	5	6
460	2	62774
62774	4	460
460	2	10044
10044	4	460
460	2	48575
48575	4	460
460	2	51771
51771	4	460
460	2	55970
55970	4	460
460	2	5730
5730	4	460
460	2	42747
42747	4	460
460	2	22578
22578	4	460
460	2	18775
18775	4	460
460	2	31620
31620	4	460
460	2	44683
44683	4	460
460	2	14532
14532	4	460
460	2	2856
2856	4	460
460	2	41032
41032	4	460
460	2	27584
27584	4	460
460	2	42269
42269	4	460
460	2	59873
59873	4	460
460	2	9897
9897	4	460
460	2	41428
41428	4	460
460	2	43636
43636	4	460
460	2	60175
60175	4	460
460	2	31698
31698	4	460
460	2	28893
28893	4	460
460	2	62779
62779	4	460
460	2	26093
26093	4	460
460	2	44382
44382	4	460
460	2	27688
27688	4	460
460	2	20872
20872	4	460
460	2	4883
4883	4	460
460	2	9796
9796	4	460
460	2	37708
37708	4	460
460	2	27651
27651	4	460
460	2	26535
26535	4	460
460	2	22264
22264	4	460
460	2	37033
37033	4	460
460	2	28092
28092	4	460
460	2	29978
29978	4	460
460	2	47853
47853	4	460
460	2	33564
33564	4	460
460	2	11850
11850	4	460
460	2	13053
13053	4	460
460	2	36902
36902	4	460
460	2	40341
40341	4	460
460	2	30239
30239	4	460
460	2	14163
14163	4	460
460	7	2477
2477	5	460
460	7	9472
9472	5	460
460	7	33653
33653	5	460
460	7	20723
20723	5	460
460	7	58798
58798	5	460
460	7	15545
15545	5	460
460	7	50121
50121	5	460
460	7	57688
57688	5	460
460	7	28806
28806	5	460
460	7	62131
62131	5	460
460	7	37819
37819	5	460
460	7	43359
43359	5	460
460	7	62228
62228	5	460
460	7	56976
56976	5	460
460	7	50466
50466	5	460
460	7	64435
64435	5	460
460	7	29470
29470	5	460
460	7	29259
29259	5	460
460	7	7014
7014	5	460
460	7	21044
21044	5	460
460	7	13981
13981	5	460
460	7	57424
57424	5	460
460	7	30640
30640	5	460
460	7	14907
14907	5	460
460	7	58632
58632	5	460
460	7	51084
51084	5	460
460	7	18832
18832	5	460
460	7	62465
62465	5	460
460	7	14082
14082	5	460
460	7	12434
12434	5	460
460	7	22730
22730	5	460
460	7	36633
36633	5	460
460	7	65460
65460	5	460
460	7	31023
31023	5	460
460	7	51412
51412	5	460
460	7	4232
4232	5	460
460	7	40089
40089	5	460
460	7	30335
30335	5	460
460	7	34195
34195	5	460
460	7	35014
35014	5	460
460	7	34923
34923	5	460
460	7	49997
49997	5	460
460	7	62650
62650	5	460
460	7	8726
8726	5	460
1527	0	10590
10590	9	1527
1527	0	53604
53604	9	1527
1590	7	39671
39671	5	1590
1590	7	36939
36939	5	1590
1590	7	41499
41499	5	1590
1590	7	12928
12928	5	1590
1590	7	37272
37272	5	1590
1590	7	40609
40609	5	1590
1590	7	47696
47696	5	1590
1590	7	17307
17307	5	1590
1590	7	6262
6262	5	1590
1590	7	30308
30308	5	1590
1590	7	62723
62723	5	1590
1590	7	46674
46674	5	1590
1590	7	5591
5591	5	1590
1590	7	7398
7398	5	1590
1590	7	42616
42616	5	1590
1590	7	21256
21256	5	1590
1590	7	11913
11913	5	1590
1590	7	7284
7284	5	1590
1590	7	16844
16844	5	1590
1590	7	53503
53503	5	1590
1590	7	25117
25117	5	1590
1590	7	50677
50677	5	1590
1590	7	28810
28810	5	1590
1590	7	56454
56454	5	1590
1590	7	49686
49686	5	1590
1590	7	58790
58790	5	1590
1590	7	17950
17950	5	1590
1590	7	30306
30306	5	1590
1590	7	4265
4265	5	1590
1590	7	42994
42994	5	1590
1590	7	9502
9502	5	1590
1590	7	32184
32184	5	1590
1590	7	19903
19903	5	1590
1590	7	53545
53545	5	1590
1590	7	40586
40586	5	1590
1590	7	53939
53939	5	1590
1590	7	23198
23198	5	1590
1590	7	61003
61003	5	1590
1590	7	40129
40129	5	1590
1590	7	51915
51915	5	1590
1590	7	15243
15243	5	1590
1590	7	19973
19973	5	1590
1590	7	1635
1635	5	1590
1590	7	14608
14608	5	1590
1590	7	26418
26418	5	1590
1590	7	30290
30290	5	1590
1590	7	32839
32839	5	1590
1590	7	14049
14049	5	1590
1590	7	40246
40246	5	1590
1590	7	15696
15696	5	1590
1590	7	37323
37323	5	1590
1590	7	53939
53939	5	1590
1590	7	11941
11941	5	1590
1590	7	27029
27029	5	1590
1590	7	35162
35162	5	1590
1590	7	61297
61297	5	1590
1590	7	20390
20390	5	1590
1590	7	63162
63162	5	1590
1590	7	16590
16590	5	1590
1590	7	17279
17279	5	1590
1590	7	25890
25890	5	1590
1590	7	16138
16138	5	1590
1590	7	42597
42597	5	1590
1590	7	19275
19275	5	1590
1590	7	17388
17388	5	1590
1590	7	8003
8003	5	1590
1590	7	55644
55644	5	1590
1590	7	36010
36010	5	1590
1590	7	28295
28295	5	1590
1590	7	7217
7217	5	1590
1590	7	41421
41421	5	1590
1590	7	51409
51409	5	1590
1590	7	50267
50267	5	1590
1590	7	37656
37656	5	1590
1590	7	29565
29565	5	1590
1590	7	47547
47547	5	1590
1590	7	26405
26405	5	1590
1590	7	2270
2270	5	1590
1590	7	13454
13454	5	1590
1590	7	16016
16016	5	1590
1590	7	2892
2892	5	1590
1590	2	52553
52553	4	1590
1590	2	51096
51096	4	1590
1590	2	58331
58331	4	1590
1590	2	15805
15805	4	1590
1590	2	17602
17602	4	1590
1590	2	20049
20049	4	1590
1590	2	65003
65003	4	1590
1590	2	56433
56433	4	1590
1590	2	40842
40842	4	1590
1590	2	8069
8069	4	1590
1590	2	57538
57538	4	1590
1590	2	2476
2476	4	1590
1590	2	61794
61794	4	1590
1590	2	34125
34125	4	1590
1590	2	22881
22881	4	1590
1590	2	31448
31448	4	1590
1590	2	44140
44140	4	1590
1590	2	52653
52653	4	1590
1590	2	27247
27247	4	1590
1590	2	14090
14090	4	1590
1590	2	38210
38210	4	1590
1590	2	2995
2995	4	1590
1590	2	54271
54271	4	1590
1590	2	16400
16400	4	1590
1590	2	45169
45169	4	1590
1590	2	10075
10075	4	1590
1590	2	25576
25576	4	1590
1590	2	58673
58673	4	1590
1590	2	16919
16919	4	1590
1590	2	29135
29135	4	1590
1590	2	16261
16261	4	1590
1590	2	10150
10150	4	1590
1590	2	35379
35379	4	1590
1590	2	40600
40600	4	1590
1590	2	47996
47996	4	1590
1590	2	8560
8560	4	1590
1590	2	3999
3999	4	1590
1590	2	29020
29020	4	1590
1590	2	52832
52832	4	1590
1590	2	53880
53880	4	1590
1590	2	27788
27788	4	1590
1590	2	2136
2136	4	1590
1590	2	20884
20884	4	1590
1590	2	5050
5050	4	1590
1590	2	62684
62684	4	1590
1590	2	10339
10339	4	1590
1590	2	57907
57907	4	1590
1590	2	60998
60998	4	1590
1590	2	18730
18730	4	1590
1590	2	49966
49966	4	1590
1590	2	22733
22733	4	1590
1590	2	20096
20096	4	1590
1590	2	45025
45025	4	1590
1590	2	11498
11498	4	1590
1590	2	5448
5448	4	1590
1590	2	9828
9828	4	1590
1590	2	53358
53358	4	1590
1590	2	39386
39386	4	1590
1590	2	6867
6867	4	1590
1590	2	4336
4336	4	1590
1590	2	6509
6509	4	1590
1590	2	3101
3101	4	1590
1590	2	58019
58019	4	1590
1590	2	45339
45339	4	1590
1590	2	40725
40725	4	1590
1590	2	55795
55795	4	1590
1590	2	9480
9480	4	1590
1590	2	41328
41328	4	1590
1590	2	20346
20346	4	1590
1590	2	42417
42417	4	1590
1590	2	15182
15182	4	1590
1590	2	61438
61438	4	1590
1590	2	24978
24978	4	1590
1590	2	24809
24809	4	1590
1590	2	10859
10859	4	1590
1590	2	44338
44338	4	1590
1590	2	64650
64650	4	1590
1590	2	62983
62983	4	1590
1590	2	47049
47049	4	1590
1590	2	43444
43444	4	1590
1590	2	1778
1778	4	1590
264	2	33201
33201	4	264
264	2	45882
45882	4	264
264	2	56652
56652	4	264
264	2	11296
11296	4	264
264	2	63623
63623	4	264
264	2	4718
4718	4	264
264	2	40931
40931	4	264
264	2	56938
56938	4	264
264	2	49340
49340	4	264
264	2	37329
37329	4	264
264	2	38523
38523	4	264
264	2	52141
52141	4	264
264	2	7910
7910	4	264
264	2	50519
50519	4	264
264	2	52579
52579	4	264
264	2	46363
46363	4	264
264	7	44776
44776	5	264
264	7	18800
18800	5	264
264	7	58845
58845	5	264
264	7	14671
14671	5	264
264	7	54112
54112	5	264
264	7	2049
2049	5	264
264	7	39138
39138	5	264
264	7	54462
54462	5	264
264	7	29303
29303	5	264
264	7	61844
61844	5	264
264	7	50129
50129	5	264
264	7	5961
5961	5	264
264	7	9980
9980	5	264
264	7	41063
41063	5	264
264	7	2066
2066	5	264
211	7	54868
54868	5	211
211	7	44253
44253	5	211
211	7	34056
34056	5	211
211	7	28153
28153	5	211
211	7	21917
21917	5	211
211	7	17030
17030	5	211
211	7	56163
56163	5	211
211	7	7440
7440	5	211
211	7	35692
35692	5	211
211	7	32581
32581	5	211
211	2	21048
21048	4	211
211	2	10198
10198	4	211
211	2	24876
24876	4	211
211	2	34972
34972	4	211
211	2	5331
5331	4	211
211	2	20157
20157	4	211
211	2	39979
39979	4	211
211	2	63482
63482	4	211
211	2	40783
40783	4	211
211	2	22303
22303	4	211
1264	7	8680
8680	5	1264
1264	7	2261
2261	5	1264
1264	7	50822
50822	5	1264
1264	7	16790
16790	5	1264
1264	7	39516
39516	5	1264
1264	7	23323
23323	5	1264
1264	7	45809
45809	5	1264
1264	7	4762
4762	5	1264
1264	7	46766
46766	5	1264
1264	7	48721
48721	5	1264
1264	7	52811
52811	5	1264
1264	7	6706
6706	5	1264
1264	7	11960
11960	5	1264
1264	7	57088
57088	5	1264
1264	7	29164
29164	5	1264
1264	2	35350
35350	4	1264
1264	2	15651
15651	4	1264
1264	2	17173
17173	4	1264
1264	2	16403
16403	4	1264
1264	2	27654
27654	4	1264
1264	2	16374
16374	4	1264
1264	2	9592
9592	4	1264
1264	2	23745
23745	4	1264
1264	2	32546
32546	4	1264
1264	2	28354
28354	4	1264
1264	2	47187
47187	4	1264
1264	2	34447
34447	4	1264
1264	2	30181
30181	4	1264
1264	2	58111
58111	4	1264
1264	2	59789
59789	4	1264
1187	2	7674
7674	4	1187
1187	2	60580
60580	4	1187
1187	2	32876
32876	4	1187
1187	2	49693
49693	4	1187
1187	2	55482
55482	4	1187
1187	2	32850
32850	4	1187
1187	2	18013
18013	4	1187
1187	2	19694
19694	4	1187
1187	2	36840
36840	4	1187
1187	2	36450
36450	4	1187
1187	2	39642
39642	4	1187
1187	2	40769
40769	4	1187
1187	2	33564
33564	4	1187
1187	7	52147
52147	5	1187
1187	7	43614
43614	5	1187
1187	7	48982
48982	5	1187
1187	7	14246
14246	5	1187
1187	7	17315
17315	5	1187
1187	7	48663
48663	5	1187
1015	7	1662
1662	5	1015
1015	7	57528
57528	5	1015
1015	7	57854
57854	5	1015
1015	7	48532
48532	5	1015
1015	7	58246
58246	5	1015
1015	7	18808
18808	5	1015
1015	7	5048
5048	5	1015
1015	7	37664
37664	5	1015
1015	7	64486
64486	5	1015
1015	7	17591
17591	5	1015
1015	7	48282
48282	5	1015
1015	7	46994
46994	5	1015
1015	7	16887
16887	5	1015
1015	7	33807
33807	5	1015
1015	7	48953
48953	5	1015
1015	7	37664
37664	5	1015
1015	7	28793
28793	5	1015
1015	7	49586
49586	5	1015
1015	7	29556
29556	5	1015
1015	7	26286
26286	5	1015
1015	7	35889
35889	5	1015
1015	7	6669
6669	5	1015
1015	2	15583
15583	4	1015
1015	2	21449
21449	4	1015
1015	2	57982
57982	4	1015
1015	2	15628
15628	4	1015
1015	2	46158
46158	4	1015
1015	2	62485
62485	4	1015
1015	2	23292
23292	4	1015
1015	2	4552
4552	4	1015
1015	2	38705
38705	4	1015
1015	2	49991
49991	4	1015
1015	2	36436
36436	4	1015
1015	2	8153
8153	4	1015
1015	2	51151
51151	4	1015
1015	2	23156
23156	4	1015
1015	2	6954
6954	4	1015
1015	2	48900
48900	4	1015
1015	2	31586
31586	4	1015
1015	2	10410
10410	4	1015
1015	2	25137
25137	4	1015
1015	2	27706
27706	4	1015
1015	2	29419
29419	4	1015
1015	2	33221
33221	4	1015
1015	2	30453
30453	4	1015
869	2	45059
45059	4	869
869	2	44696
44696	4	869
869	2	47484
47484	4	869
869	2	15322
15322	4	869
869	2	35572
35572	4	869
869	2	48652
48652	4	869
869	2	64389
64389	4	869
869	2	14025
14025	4	869
869	2	41965
41965	4	869
869	2	10924
10924	4	869
869	2	60916
60916	4	869
869	2	25084
25084	4	869
869	2	20864
20864	4	869
869	2	18010
18010	4	869
869	2	9460
9460	4	869
869	2	56971
56971	4	869
869	2	19472
19472	4	869
869	2	57414
57414	4	869
869	2	64370
64370	4	869
869	7	22718
22718	5	869
869	7	35599
35599	5	869
869	7	47639
47639	5	869
869	7	45162
45162	5	869
869	7	63047
63047	5	869
869	7	28013
28013	5	869
869	7	45162
45162	5	869
869	7	36158
36158	5	869
869	7	49744
49744	5	869
869	7	55355
55355	5	869
869	7	6741
6741	5	869
869	7	11428
11428	5	869
869	7	54060
54060	5	869
869	7	5263
5263	5	869
869	7	27565
27565	5	869
869	7	55487
55487	5	869
869	7	28752
28752	5	869
869	7	14399
14399	5	869
869	7	37893
37893	5	869
472	7	28491
28491	5	472
472	7	43944
43944	5	472
472	7	26339
26339	5	472
472	7	8205
8205	5	472
472	7	46175
46175	5	472
472	7	4247
4247	5	472
472	7	7016
7016	5	472
472	7	16397
16397	5	472
472	7	27050
27050	5	472
472	7	42511
42511	5	472
472	7	26299
26299	5	472
472	7	58500
58500	5	472
472	7	8451
8451	5	472
472	7	10615
10615	5	472
472	7	47316
47316	5	472
472	7	14231
14231	5	472
472	2	11266
11266	4	472
472	2	50279
50279	4	472
472	2	13851
13851	4	472
472	2	1743
1743	4	472
472	2	61185
61185	4	472
472	2	59157
59157	4	472
472	2	21390
21390	4	472
472	2	62051
62051	4	472
472	2	57879
57879	4	472
472	2	3025
3025	4	472
472	2	35206
35206	4	472
472	2	64787
64787	4	472
472	2	10474
10474	4	472
472	2	16916
16916	4	472
472	2	19349
19349	4	472
472	2	64035
64035	4	472
614	0	60706
60706	9	614
614	0	25526
25526	9	614
614	0	57524
57524	9	614
614	0	50080
50080	9	614
614	0	33753
33753	9	614
614	0	42572
42572	9	614
614	0	12588
12588	9	614
614	0	32844
32844	9	614
614	0	49875
49875	9	614
614	0	45153
45153	9	614
614	0	28618
28618	9	614
614	0	24488
24488	9	614
614	0	59355
59355	9	614
614	0	3088
3088	9	614
614	0	42143
42143	9	614
614	0	60326
60326	9	614
614	0	42293
42293	9	614
614	0	64404
64404	9	614
614	0	58952
58952	9	614
614	0	9269
9269	9	614
614	0	33962
33962	9	614
614	0	43895
43895	9	614
614	0	28468
28468	9	614
614	0	23509
23509	9	614
614	0	18922
18922	9	614
614	0	26366
26366	9	614
614	0	22377
22377	9	614
614	0	64433
64433	9	614
614	0	45390
45390	9	614
614	0	35767
35767	9	614
614	0	9928
9928	9	614
614	0	3528
3528	9	614
614	0	15764
15764	9	614
614	0	23030
23030	9	614
614	0	28067
28067	9	614
614	0	65482
65482	9	614
614	0	45950
45950	9	614
614	0	19458
19458	9	614
614	0	46359
46359	9	614
614	0	41303
41303	9	614
614	0	34681
34681	9	614
614	0	57118
57118	9	614
614	0	57116
57116	9	614
614	0	37132
37132	9	614
614	0	34649
34649	9	614
614	0	56798
56798	9	614
614	0	23877
23877	9	614
614	0	46258
46258	9	614
614	0	48791
48791	9	614
614	0	8987
8987	9	614
614	0	11656
11656	9	614
614	0	53793
53793	9	614
614	0	28834
28834	9	614
614	0	24650
24650	9	614
614	0	38196
38196	9	614
614	0	62616
62616	9	614
614	0	34353
34353	9	614
614	0	60183
60183	9	614
546	2	2984
2984	4	546
546	2	64690
64690	4	546
546	2	26528
26528	4	546
546	2	61829
61829	4	546
546	2	52658
52658	4	546
546	2	20122
20122	4	546
546	2	32253
32253	4	546
546	2	41960
41960	4	546
546	2	32714
32714	4	546
546	7	53383
53383	5	546
94	2	44189
44189	4	94
94	2	19160
19160	4	94
94	2	65279
65279	4	94
94	2	33394
33394	4	94
94	2	10652
10652	4	94
94	2	6277
6277	4	94
94	2	51836
51836	4	94
94	2	45849
45849	4	94
94	2	13383
13383	4	94
94	2	24685
24685	4	94
94	2	42827
42827	4	94
94	2	42092
42092	4	94
94	2	27370
27370	4	94
94	2	16531
16531	4	94
94	2	13500
13500	4	94
94	2	34620
34620	4	94
94	2	40613
40613	4	94
94	2	44784
44784	4	94
94	2	29530
29530	4	94
94	2	41564
41564	4	94
94	2	26687
26687	4	94
94	2	26277
26277	4	94
94	2	56378
56378	4	94
94	2	17289
17289	4	94
94	2	26110
26110	4	94
94	2	22195
22195	4	94
94	2	44577
44577	4	94
94	2	31112
31112	4	94
94	2	4132
4132	4	94
94	2	14751
14751	4	94
94	2	58498
58498	4	94
94	2	45219
45219	4	94
94	2	16006
16006	4	94
94	2	37747
37747	4	94
94	2	5485
5485	4	94
94	2	53918
53918	4	94
94	2	33383
33383	4	94
94	2	38366
38366	4	94
94	2	40425
40425	4	94
94	2	57989
57989	4	94
94	2	42101
42101	4	94
94	2	21728
21728	4	94
94	2	36510
36510	4	94
94	2	15291
15291	4	94
94	2	52654
52654	4	94
94	2	49361
49361	4	94
94	2	13859
13859	4	94
94	2	57249
57249	4	94
94	2	62490
62490	4	94
94	2	14197
14197	4	94
94	2	46481
46481	4	94
94	2	34456
34456	4	94
94	2	7864
7864	4	94
94	2	21094
21094	4	94
94	2	63331
63331	4	94
94	2	46075
46075	4	94
94	2	25236
25236	4	94
94	2	64018
64018	4	94
94	2	42160
42160	4	94
94	2	36934
36934	4	94
94	2	26671
26671	4	94
94	2	47689
47689	4	94
94	2	65137
65137	4	94
94	2	16311
16311	4	94
94	2	48699
48699	4	94
94	2	55724
55724	4	94
94	2	65421
65421	4	94
94	2	4698
4698	4	94
94	2	62612
62612	4	94
94	2	46730
46730	4	94
94	2	24073
24073	4	94
94	2	33870
33870	4	94
94	2	41438
41438	4	94
94	2	44919
44919	4	94
94	2	12102
12102	4	94
94	2	12244
12244	4	94
94	2	41000
41000	4	94
94	2	5949
5949	4	94
94	2	3628
3628	4	94
94	2	56563
56563	4	94
94	2	30864
30864	4	94
94	2	6658
6658	4	94
94	2	20236
20236	4	94
94	2	10125
10125	4	94
94	2	53820
53820	4	94
94	2	14473
14473	4	94
94	2	14928
14928	4	94
94	2	43612
43612	4	94
94	2	57871
57871	4	94
94	2	30227
30227	4	94
94	2	46028
46028	4	94
94	2	27271
27271	4	94
94	2	39632
39632	4	94
94	2	55386
55386	4	94
94	2	52049
52049	4	94
94	2	27858
27858	4	94
94	2	44665
44665	4	94
94	2	23712
23712	4	94
94	2	42932
42932	4	94
94	2	5905
5905	4	94
94	2	39862
39862	4	94
94	2	22953
22953	4	94
94	2	43946
43946	4	94
94	2	31215
31215	4	94
94	2	19815
19815	4	94
94	2	65295
65295	4	94
94	2	42140
42140	4	94
94	2	43441
43441	4	94
94	2	2750
2750	4	94
94	2	62430
62430	4	94
94	2	52222
52222	4	94
94	2	40571
40571	4	94
94	2	28640
28640	4	94
94	2	32023
32023	4	94
94	2	2582
2582	4	94
94	2	8364
8364	4	94
94	2	41155
41155	4	94
94	2	14563
14563	4	94
94	2	21290
21290	4	94
94	2	17160
17160	4	94
94	2	10488
10488	4	94
94	2	7347
7347	4	94
94	2	35487
35487	4	94
94	2	24885
24885	4	94
94	2	8666
8666	4	94
94	2	16350
16350	4	94
94	2	56662
56662	4	94
94	2	64492
64492	4	94
94	2	10547
10547	4	94
94	2	33428
33428	4	94
94	2	49461
49461	4	94
94	2	44921
44921	4	94
94	2	11144
11144	4	94
94	2	47720
47720	4	94
94	2	18963
18963	4	94
94	2	43291
43291	4	94
94	2	9541
9541	4	94
94	2	21004
21004	4	94
94	2	15233
15233	4	94
94	2	20304
20304	4	94
94	2	35515
35515	4	94
94	2	64492
64492	4	94
94	2	39312
39312	4	94
94	2	11124
11124	4	94
94	2	39126
39126	4	94
94	2	24606
24606	4	94
94	2	31213
31213	4	94
94	2	51325
51325	4	94
94	2	53413
53413	4	94
94	2	41147
41147	4	94
94	2	17017
17017	4	94
94	2	2166
